scenario,interval_id,begin,end,edge_id,speed,traveltime,occupancy,entered,left
scen2,ed_port_scen1,2220.0,2280.0,672314991#0,7.62,0.03,1.09,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672314991#1,7.32,0.94,2.26,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,672314997,5.39,1.3,1.6,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672314998,7.28,1.21,1.14,1.0,0.0
scen2,ed_port_scen1,2220.0,2280.0,672315015,9.64,1.49,0.87,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672315017#3,9.23,0.02,0.45,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672315017#4,8.96,0.03,0.47,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672315017#5,9.74,0.16,0.43,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672315039,8.87,2.76,1.82,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,672315041,12.79,1.65,0.65,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672315065#0,3.29,,2.2,0.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672315065#1,6.26,0.9,1.3,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672382686#0,11.47,18.47,0.36,0.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672382686#1,13.81,0.19,0.3,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672382686#2,13.76,2.05,0.08,1.0,0.0
scen2,ed_port_scen1,2220.0,2280.0,672382730#0,5.85,0.04,2.14,3.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,672382730#1,16.78,14.19,0.69,3.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,672382730#2,20.11,2.73,0.62,3.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,672382730#3,19.9,18.88,0.6,3.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,672382730#4,18.79,0.97,0.44,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,672382730#5,18.9,6.54,0.44,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,672382731#0,7.83,0.03,0.53,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,672382731#1,13.1,14.89,0.19,2.0,0.0
scen2,ed_port_scen1,2220.0,2280.0,672382731#5,28.52,9.17,0.05,0.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,672382731#6,18.15,20.95,0.45,1.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,92848439#0,11.19,2.98,0.99,4.0,4.0
scen2,ed_port_scen1,2220.0,2280.0,92848439#1,11.46,0.65,0.97,4.0,4.0
scen2,ed_port_scen1,2220.0,2280.0,92848439#2,10.32,2.59,1.08,4.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,92848441,9.57,10.84,0.9,1.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#0,4.7,4.94,3.56,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#1,4.52,28.11,3.44,2.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#1.170,5.39,20.85,3.31,2.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#1.291,5.34,2.65,4.74,3.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#1.312,4.74,19.02,7.81,3.0,5.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#2,4.81,4.72,6.9,4.0,4.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#2.33,4.5,17.97,5.93,4.0,4.0
scen2,ed_port_scen1,2220.0,2280.0,92848448#3,4.53,0.04,3.68,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,92848451#0,11.97,3.3,0.34,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,92848451#1,13.83,14.91,0.3,1.0,1.0
scen2,ed_port_scen1,2220.0,2280.0,E11,3.44,0.91,5.2,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,E12,6.23,4.44,3.25,2.0,3.0
scen2,ed_port_scen1,2220.0,2280.0,E13,5.5,0.53,2.87,2.0,2.0
scen2,ed_port_scen1,2220.0,2280.0,E14,5.31,0.68,0.8,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,-669531217#1,9.86,16.47,0.83,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672084662#1,7.54,0.99,0.9,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672084662#2,6.23,0.03,1.34,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672084664#1,11.09,0.21,0.71,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,-672084664#2,10.84,0.02,0.77,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672128257,12.67,38.93,0.36,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,-672314900,9.28,2.34,0.91,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672314974#1,9.29,25.01,0.39,0.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,-672315021#0,3.46,2.46,2.9,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672315021#1,11.42,14.43,0.71,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672382689#0,11.38,1.16,0.72,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672382689#1,11.19,2.15,1.47,2.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,-672382689#2,6.99,0.91,2.36,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1103936500,16.4,24.34,0.78,5.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,1108932288#0,14.4,0.22,0.58,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1108932288#1,14.11,0.34,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1108932288#2,12.7,2.64,0.65,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1108932289#0,13.64,6.66,0.61,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1108932289#1,12.8,0.49,0.63,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1187557611,14.03,3.42,0.29,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1187557612,10.53,9.01,0.18,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,1210861060#0,12.0,5.78,0.23,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,1210861060#2,12.86,5.23,0.31,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1210861060#3,9.49,3.86,0.88,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1210861061,6.57,2.79,0.62,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1211925684,25.19,1.52,0.66,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,1211925685,25.61,0.14,0.49,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,1211925686,26.94,0.33,0.7,6.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,1211925687,14.48,1.98,2.94,4.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,1211925690,19.24,2.02,1.34,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,1211925691,10.74,0.07,1.9,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,1278761918,12.62,0.65,0.66,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1278761919,11.82,0.63,0.35,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1278761920,4.18,2.99,1.63,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1278761921,9.13,0.48,0.46,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1278761923,13.73,0.39,0.61,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1278761924,13.67,0.76,0.61,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1278761925,13.46,0.37,0.62,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1312207892#2,10.91,2.65,0.16,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1312207893#0,21.29,0.77,0.39,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1312207893#1,18.99,2.27,0.44,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,1323816511,13.39,0.34,0.62,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1323816512,13.54,0.01,0.62,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,1443544285#0,13.66,1.55,3.05,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,1443544285#1,13.62,0.99,3.06,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,1443544287#0,21.46,0.49,1.35,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,1443544287#1,23.67,1.86,0.71,7.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,1443544290#0,5.1,18.89,4.88,2.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,1443544290#2,5.04,4.07,4.96,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,1443544291,5.11,12.61,4.91,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,157443051,10.32,1.23,0.77,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#0,11.91,8.06,0.69,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#1,14.23,0.01,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#2,14.22,0.01,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#3,14.22,0.01,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#4,14.22,0.15,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#5,14.11,2.63,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#6,13.99,1.05,0.6,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#7,14.14,5.34,0.59,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,225931482#8,14.09,4.7,0.27,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,22679668#0,13.75,1.75,0.61,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22679668#3,12.43,6.75,0.67,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#0,15.58,0.44,2.41,10.0,9.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#1,16.79,0.01,2.23,9.0,9.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#10,7.93,0.02,3.68,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#11,12.62,0.02,0.66,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#12,12.81,0.02,0.65,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#13,14.35,0.58,0.58,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#14,10.73,0.02,4.26,11.0,11.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#15,14.17,1.06,2.94,10.0,10.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#2,17.54,0.01,1.66,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#3,17.6,0.01,1.66,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#4,18.21,0.01,1.6,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#5,18.5,0.25,1.57,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#6,13.3,1.14,2.81,9.0,9.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#8,12.1,0.84,1.69,4.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,22689439#9,8.19,0.02,3.29,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#0,16.34,2.58,0.59,2.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#1,19.34,0.01,0.43,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#10,13.3,0.27,1.87,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#11,8.9,1.47,2.88,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#2,15.91,8.0,0.89,1.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#2-AddedOffRampEdge,19.69,4.8,0.42,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#3,19.81,0.28,0.84,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#4,19.4,0.8,0.86,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#5,19.15,0.01,0.87,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#6,18.43,1.32,0.9,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#7,17.71,1.89,0.71,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#8,20.31,0.98,1.23,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22689448#9,18.98,3.37,1.31,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22689522-AddedOffRampEdge,3.55,2.91,0.84,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22689534,5.33,5.47,1.44,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22689559#0,16.72,4.93,2.17,9.0,8.0
scen2,ed_port_scen1,2280.0,2340.0,22689559#1,22.11,0.4,1.51,8.0,8.0
scen2,ed_port_scen1,2280.0,2340.0,22689613#0,9.65,1.6,1.28,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22689613#1,17.53,12.85,0.87,3.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,22689844#0,19.26,3.96,1.24,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,22689844#1,22.2,0.25,1.13,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,22689844#2,13.26,4.63,1.89,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,22690277#1,7.56,9.23,1.06,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22690285,13.21,4.16,0.63,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#0,10.08,18.14,2.48,5.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#1,10.1,0.32,2.48,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#2,10.15,0.02,2.46,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#3,10.49,5.03,1.99,6.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#4,11.05,0.26,1.51,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#5,11.04,2.1,1.51,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#6,10.66,2.03,1.17,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#7,10.34,1.94,1.21,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#8,10.48,8.61,1.19,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740336#9,10.38,0.02,1.2,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740417#0,12.32,0.21,0.22,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22740417#1,13.57,0.38,0.2,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22740417#4,10.45,0.5,0.27,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22740417#5,11.16,0.25,0.25,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22740434#0,14.75,12.31,0.35,1.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22740434#1,14.9,1.67,0.37,2.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#0,10.41,0.02,0.49,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#1,9.62,0.02,0.87,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#10,10.12,0.02,0.55,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#11,10.34,0.75,0.54,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#2,9.84,0.83,0.77,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#3,10.12,1.59,0.81,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#4,10.17,0.15,0.55,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#5,10.34,3.11,0.81,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#8,10.44,0.2,0.66,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,22740446#9,10.24,0.02,0.81,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,241782380#0,5.11,1.36,1.56,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,241782380#1,8.04,0.44,1.04,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,241782380#2,10.68,0.97,0.74,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,241782381#0,6.1,0.18,1.38,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,241782381#1,5.74,0.48,1.38,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,241782381#2,3.8,0.05,2.19,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,27235970#10,4.51,3.41,3.71,1.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,27235970#11,4.73,3.43,3.56,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,27235970#7,4.46,6.95,0.19,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,27235970#8,5.1,0.04,1.63,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,27235970#9,4.65,5.3,1.81,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,542415702,16.96,3.62,1.05,6.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,542415706,20.17,3.59,1.65,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415707#1,13.72,1.97,3.04,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415707#2,13.75,0.97,3.02,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415707#3,11.02,3.69,3.8,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415708#0,16.04,0.01,1.04,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415708#2,12.91,1.99,1.87,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,542415708#3,9.13,0.42,2.75,6.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,542415708#4,8.69,0.04,5.19,11.0,11.0
scen2,ed_port_scen1,2280.0,2340.0,542415708#5,14.82,0.58,1.4,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415708#6,15.12,0.17,1.11,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415715#0,14.24,1.85,0.87,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415715#1,18.04,1.63,1.38,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415715#2,14.22,4.8,1.16,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,542415715#2-AddedOnRampEdge,22.69,4.2,0.44,3.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,542415716,15.79,2.64,0.62,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415717#0,10.42,5.29,0.8,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,542415717#1,11.18,1.76,0.74,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,542415717#2,10.83,0.22,0.77,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,542415717#3,10.96,1.41,0.76,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,542415718#0,26.95,1.25,0.46,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415718#1,19.41,3.25,0.43,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415718#2,10.12,1.44,1.25,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#1,11.64,0.02,0.6,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#2,13.7,0.01,0.81,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#3,13.46,0.01,0.83,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#4,13.92,0.22,0.8,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#6,9.29,0.09,2.1,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#7,9.43,0.2,2.05,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#8,12.06,0.02,1.15,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415722#9,12.76,0.03,1.09,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#1,13.72,1.57,0.58,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#2,12.39,0.18,0.54,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#3,14.48,0.36,0.58,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#4,10.24,0.02,0.81,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#5,8.38,0.36,1.04,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#6,14.53,0.01,0.29,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#7,15.44,0.82,0.27,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,542415724#8,13.21,0.97,0.48,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#0,11.53,0.22,0.37,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#1,10.83,0.73,1.14,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#2,11.99,0.09,0.7,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#3,10.11,0.66,1.24,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#5,12.13,1.72,1.34,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#6,8.69,0.1,1.92,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#7,9.34,0.02,2.22,4.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,542415726#8,12.1,0.02,0.34,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,626699047,15.15,3.79,2.62,4.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,626699047.59,19.13,0.62,2.16,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,626699047.67,21.79,2.11,1.96,5.0,6.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#0,13.41,0.01,1.24,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#1,13.4,0.01,1.24,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#2,13.14,0.02,1.27,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#3,13.22,0.02,1.26,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#4,13.11,1.36,1.27,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#5,13.16,13.52,0.95,2.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,640902587#6,13.87,7.85,0.02,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,657270556#0,11.95,7.94,0.16,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,657270556#1,12.14,1.38,0.69,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,657270556#2,12.11,0.31,0.69,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,657270556#3,12.32,4.17,0.67,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,657270556#4,11.32,0.27,0.73,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,657270556#5,6.08,2.22,2.65,1.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,657270567#0,10.16,5.29,0.82,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,657270567#1,10.37,20.34,1.26,3.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,657270567#2,10.93,23.33,1.14,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,668507066#0,15.44,1.24,0.18,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,668507066#1,16.1,2.57,0.17,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,668507066#2,15.35,9.67,0.18,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669284456,4.48,12.23,1.13,1.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#0,27.24,0.56,0.71,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#1,27.88,2.95,1.05,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#2,27.72,1.73,1.05,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#3,27.83,0.93,1.05,7.0,7.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#4,23.38,1.03,1.42,12.0,12.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#5,21.07,16.46,2.03,12.0,10.0
scen2,ed_port_scen1,2280.0,2340.0,669284464#5-AddedOnRampEdge,26.36,3.6,0.95,12.0,12.0
scen2,ed_port_scen1,2280.0,2340.0,669531124,10.58,4.72,0.39,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669531125,12.79,4.44,0.15,0.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669531127#0,13.33,3.46,0.31,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669531127#1,13.3,14.21,0.31,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669531127#2,13.38,7.62,0.31,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669531127#3,13.21,2.85,0.32,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,669531129#1,11.18,3.69,0.1,0.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,669871301#1,4.76,0.43,5.21,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,669871301#2,5.45,13.04,0.57,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,669871305#0,4.39,0.05,0.17,2.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,669871305#1,4.75,14.98,0.11,1.0,0.0
scen2,ed_port_scen1,2280.0,2340.0,669871307#1,4.46,31.38,0.54,0.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,669871307#2,4.4,8.64,0.63,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,671260782,11.99,2.95,2.76,4.0,4.0
scen2,ed_port_scen1,2280.0,2340.0,671260783#0,10.35,1.9,4.09,4.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,671260783#1,13.34,2.19,3.12,5.0,5.0
scen2,ed_port_scen1,2280.0,2340.0,671260785#0,5.57,7.68,0.75,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,671260785#1,5.38,14.44,1.08,2.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,671260785#2,5.82,0.03,1.07,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,671260785#3,5.28,3.89,1.23,3.0,3.0
scen2,ed_port_scen1,2280.0,2340.0,671267428#3,4.53,0.05,3.67,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,671267432,4.8,46.28,1.94,2.0,2.0
scen2,ed_port_scen1,2280.0,2340.0,671288401#0,11.31,5.05,0.73,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,671288401#1,5.95,0.03,1.4,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,671288401#2,5.87,0.03,1.42,1.0,1.0
scen2,ed_port_scen1,2280.0,2340.0,671288402#0,7.28,0.03,1.91,5.0,5.0
