scenario,interval_id,begin,end,edge_id,speed,traveltime,occupancy,entered,left
scen1,ed_port_scen1,960.0,1020.0,-542415699#1,4.72,20.23,2.65,1.0,1.0
scen1,ed_port_scen1,960.0,1020.0,-542415699#2,4.45,33.97,1.92,2.0,1.0
scen1,ed_port_scen1,960.0,1020.0,-542415699#3.55,4.24,46.51,3.99,3.0,2.0
scen1,ed_port_scen1,960.0,1020.0,1187557611,12.99,3.72,0.63,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,1187557612,10.74,8.77,0.53,2.0,3.0
scen1,ed_port_scen1,960.0,1020.0,22690115,13.38,58.15,0.61,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22690125#0,12.59,7.96,0.66,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22690125#1,12.46,8.17,0.67,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22690125#2,11.51,7.63,0.98,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22740417#0,9.47,0.23,0.59,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22740417#1,11.14,0.45,0.5,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22740417#5,9.88,0.27,0.56,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22740434#0,13.41,13.54,0.41,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22740434#1,13.24,1.9,0.42,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,22740446#5,10.88,2.95,0.51,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,559367542,6.64,9.73,1.23,0.0,2.0
scen1,ed_port_scen1,960.0,1020.0,626699047,12.49,3.81,1.99,3.0,3.0
scen1,ed_port_scen1,960.0,1020.0,657270567#0,10.8,4.98,0.52,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,657270567#1,10.43,20.2,0.7,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,657270567#2,9.64,26.47,0.69,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,668507066#0,13.46,1.41,0.41,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,668507066#1,13.31,3.12,0.42,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,668507066#2,13.14,11.39,0.42,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,92848439#0,11.03,3.01,0.5,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,92848439#1,10.89,0.68,0.51,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,92848439#2,9.73,2.72,0.57,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,E0,8.61,3.26,2.91,3.0,3.0
scen1,ed_port_scen1,960.0,1020.0,E2,2.41,1.54,4.85,2.0,2.0
scen1,ed_port_scen1,960.0,1020.0,E20,11.1,9.33,0.73,1.0,1.0
scen1,ed_port_scen1,960.0,1020.0,E21,8.99,6.34,0.92,1.0,2.0
scen1,ed_port_scen1,960.0,1020.0,E3,0.34,124.23,0.2,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,-542415699#1,4.19,22.78,3.52,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,-542415699#2,4.32,34.87,5.06,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,-542415699#3.55,4.81,40.9,5.13,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,1187557611,13.08,3.72,0.83,2.0,3.0
scen1,ed_port_scen1,1020.0,1080.0,1187557612,11.35,8.31,0.36,2.0,1.0
scen1,ed_port_scen1,1020.0,1080.0,22690115,13.4,58.03,0.52,1.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22690125#0,11.39,8.78,0.73,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22690125#1,11.47,8.87,0.73,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22690125#2,11.47,7.66,0.66,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22740417#0,11.88,0.19,0.33,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22740417#1,13.24,0.38,0.42,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22740417#5,11.9,0.22,0.47,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22740434#0,13.34,13.61,0.42,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22740434#1,13.52,1.85,0.41,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,22740446#5,10.82,2.96,0.51,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,559367542,7.62,8.41,0.53,0.0,1.0
scen1,ed_port_scen1,1020.0,1080.0,626699047,13.4,3.53,1.24,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,657270567#0,11.18,4.81,0.5,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,657270567#1,11.15,18.92,0.55,2.0,3.0
scen1,ed_port_scen1,1020.0,1080.0,657270567#2,11.03,23.17,0.51,3.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,668507066#0,13.43,1.41,0.41,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,668507066#1,13.4,3.09,0.42,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,668507066#2,13.3,11.27,0.42,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,92848439#0,11.37,2.92,0.73,3.0,3.0
scen1,ed_port_scen1,1020.0,1080.0,92848439#1,11.56,0.64,0.72,3.0,3.0
scen1,ed_port_scen1,1020.0,1080.0,92848439#2,10.35,2.6,0.68,3.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,E0,8.29,3.31,2.01,2.0,2.0
scen1,ed_port_scen1,1020.0,1080.0,E2,2.2,1.46,2.25,1.0,1.0
scen1,ed_port_scen1,1020.0,1080.0,E20,10.06,10.26,0.8,1.0,1.0
scen1,ed_port_scen1,1020.0,1080.0,E21,8.26,7.12,0.97,1.0,1.0
scen1,ed_port_scen1,1020.0,1080.0,E3,0.42,101.72,0.21,1.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,-542415699#1,4.67,20.51,6.68,3.0,4.0
scen1,ed_port_scen1,1080.0,1140.0,-542415699#2,4.99,30.18,3.95,2.0,3.0
scen1,ed_port_scen1,1080.0,1140.0,-542415699#3.55,4.94,40.01,3.41,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,1187557611,13.13,3.72,0.63,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,1187557612,10.95,8.63,0.53,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22690115,12.83,59.81,0.04,0.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,22690125#0,10.68,9.37,0.39,1.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,22690125#1,10.52,9.68,0.4,1.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,22690125#2,11.11,7.95,0.51,1.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22740417#0,9.7,0.21,0.45,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22740417#1,11.49,0.44,0.49,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22740417#5,11.0,0.23,0.5,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22740434#0,13.35,13.6,0.42,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22740434#1,13.34,1.87,0.42,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,22740446#5,11.32,2.83,0.49,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,626699047,12.97,3.65,1.92,3.0,3.0
scen1,ed_port_scen1,1080.0,1140.0,657270567#0,11.42,4.7,0.49,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,657270567#1,11.76,17.94,0.34,2.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,657270567#2,11.79,21.62,0.57,1.0,3.0
scen1,ed_port_scen1,1080.0,1140.0,668507066#0,13.4,1.41,0.41,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,668507066#1,13.37,3.1,0.42,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,668507066#2,13.3,11.26,0.42,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,92848439#0,11.53,2.88,0.48,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,92848439#1,11.71,0.64,0.48,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,92848439#2,9.51,2.8,0.49,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,E0,9.01,3.1,2.79,3.0,3.0
scen1,ed_port_scen1,1080.0,1140.0,E2,2.01,2.21,2.8,1.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,E20,8.92,11.65,2.99,5.0,3.0
scen1,ed_port_scen1,1080.0,1140.0,E21,9.07,6.71,2.68,3.0,3.0
scen1,ed_port_scen1,1080.0,1140.0,E22,11.81,3.57,1.41,2.0,2.0
scen1,ed_port_scen1,1080.0,1140.0,E23,9.51,2.47,1.54,2.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,E3,0.52,80.95,0.24,1.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,E5,2.21,1.64,2.81,1.0,1.0
scen1,ed_port_scen1,1080.0,1140.0,E6,0.2,302.59,0.03,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,-542415699#1,4.65,20.51,3.45,2.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,-542415699#2,5.01,30.1,4.95,3.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,-542415699#3.55,5.37,36.63,2.64,2.0,3.0
scen1,ed_port_scen1,1140.0,1200.0,1187557611,12.79,3.77,0.32,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,1187557612,10.68,8.97,0.12,0.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,22740417#0,9.04,0.25,0.31,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,22740417#1,10.45,0.49,0.27,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,22740417#5,9.62,0.26,0.29,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,22740434#0,13.45,13.5,0.21,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,22740434#1,13.39,1.86,0.21,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,22740446#5,11.19,2.89,0.49,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,626699047,13.08,3.62,1.27,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,657270567#0,11.41,4.7,0.49,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,657270567#1,11.43,18.45,0.49,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,657270567#2,11.5,22.19,0.48,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,92848439#0,10.68,3.12,0.26,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,92848439#1,10.45,0.7,0.27,1.0,1.0
scen1,ed_port_scen1,1140.0,1200.0,92848439#2,9.18,2.91,0.56,1.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,E0,9.65,2.97,1.75,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,E20,9.98,10.29,1.37,0.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,E21,10.47,5.97,1.57,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,E22,12.97,3.24,1.28,2.0,2.0
scen1,ed_port_scen1,1140.0,1200.0,E23,8.46,2.75,2.16,2.0,3.0
scen1,ed_port_scen1,1140.0,1200.0,E5,2.1,2.75,9.32,3.0,3.0
scen1,ed_port_scen1,1140.0,1200.0,E6,0.62,94.69,0.33,3.0,3.0
scen1,ed_port_scen1,1200.0,1260.0,-542415699#1,5.67,16.86,2.02,3.0,2.0
scen1,ed_port_scen1,1200.0,1260.0,-542415699#2,5.48,27.5,3.08,2.0,3.0
scen1,ed_port_scen1,1200.0,1260.0,-542415699#3.55,5.52,35.73,3.04,2.0,2.0
scen1,ed_port_scen1,1200.0,1260.0,626699047,12.67,3.75,0.66,1.0,1.0
scen1,ed_port_scen1,1200.0,1260.0,657270567#1,10.67,19.71,0.14,0.0,1.0
scen1,ed_port_scen1,1200.0,1260.0,657270567#2,10.61,24.04,0.26,1.0,1.0
scen1,ed_port_scen1,1200.0,1260.0,E0,8.69,3.17,0.96,1.0,1.0
scen1,ed_port_scen1,1200.0,1260.0,E20,9.95,10.5,2.45,3.0,3.0
scen1,ed_port_scen1,1200.0,1260.0,E21,10.73,5.82,2.29,3.0,3.0
scen1,ed_port_scen1,1200.0,1260.0,E22,12.86,3.28,1.94,3.0,3.0
scen1,ed_port_scen1,1200.0,1260.0,E23,9.65,2.53,2.6,3.0,3.0
scen1,ed_port_scen1,1200.0,1260.0,E24,12.84,4.8,1.29,2.0,2.0
scen1,ed_port_scen1,1200.0,1260.0,E25,10.55,1.78,1.58,2.0,2.0
scen1,ed_port_scen1,1200.0,1260.0,E5,3.61,1.84,2.12,1.0,1.0
scen1,ed_port_scen1,1200.0,1260.0,E6,0.6,98.77,0.34,1.0,1.0
scen1,ed_port_scen1,1200.0,1260.0,E8,2.58,1.29,5.06,2.0,2.0
scen1,ed_port_scen1,1200.0,1260.0,E9,0.33,146.1,0.08,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,-542415699#1,5.55,17.25,3.08,1.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,-542415699#2,5.13,29.55,1.63,1.0,1.0
scen1,ed_port_scen1,1260.0,1320.0,-542415699#3.55,5.08,38.66,1.02,0.0,1.0
scen1,ed_port_scen1,1260.0,1320.0,E20,10.04,10.4,1.61,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E21,10.85,5.76,1.51,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E22,13.51,3.12,1.23,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E23,13.38,1.88,1.24,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E24,13.45,4.57,1.24,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E25,9.52,1.89,1.72,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E8,1.55,3.09,8.09,2.0,2.0
scen1,ed_port_scen1,1260.0,1320.0,E9,0.47,100.04,0.34,2.0,2.0
scen1,ed_port_scen1,1320.0,1380.0,-542415699#1,5.04,18.97,1.1,0.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E20,10.53,9.84,0.77,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E21,9.79,6.4,0.83,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E22,13.08,3.22,0.64,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E23,13.34,1.89,0.62,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E24,13.22,4.64,0.63,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E25,9.51,1.91,0.86,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E8,2.43,1.21,1.91,1.0,1.0
scen1,ed_port_scen1,1320.0,1380.0,E9,0.75,63.06,0.2,1.0,1.0
scen1,ed_port_scen1,2160.0,2220.0,671267430,3.32,2.57,2.01,1.0,0.0
scen1,ed_port_scen1,2280.0,2340.0,671267430,2.84,2.96,6.66,3.0,0.0
scen1,ed_port_scen1,2340.0,2400.0,671267430,2.83,3.09,2.44,1.0,0.0
scen1,ed_port_scen1,2340.0,2400.0,92848448#2.33,4.28,18.95,3.91,2.0,2.0
scen1,ed_port_scen1,2340.0,2400.0,92848448#3,4.21,0.05,1.98,1.0,1.0
scen1,ed_port_scen1,2340.0,2400.0,E15,4.16,5.82,3.55,2.0,2.0
scen1,ed_port_scen1,2340.0,2400.0,E16,4.28,0.89,3.77,2.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,669871305#0,4.79,0.04,0.39,2.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,669871305#1,4.83,14.74,0.23,2.0,0.0
scen1,ed_port_scen1,2400.0,2460.0,669871307#0,4.17,0.05,1.0,3.0,3.0
scen1,ed_port_scen1,2400.0,2460.0,669871307#1,4.63,30.28,0.73,3.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,669871307#2,4.65,8.22,0.6,2.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,92848448#1.312,5.63,15.99,0.19,1.0,0.0
scen1,ed_port_scen1,2400.0,2460.0,92848448#2.33,4.51,17.97,3.69,2.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,92848448#3,4.39,0.04,5.7,3.0,3.0
scen1,ed_port_scen1,2400.0,2460.0,E15,4.12,5.56,3.58,2.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,E16,4.12,0.91,3.81,2.0,2.0
scen1,ed_port_scen1,2400.0,2460.0,E18,4.08,4.59,1.8,1.0,1.0
scen1,ed_port_scen1,2400.0,2460.0,E19,4.27,0.18,1.95,1.0,1.0
scen1,ed_port_scen1,2460.0,2520.0,669871305#0,4.48,0.04,0.41,2.0,2.0
scen1,ed_port_scen1,2460.0,2520.0,669871305#1,4.45,16.07,0.57,2.0,3.0
scen1,ed_port_scen1,2460.0,2520.0,669871307#0,4.52,0.04,0.92,3.0,3.0
scen1,ed_port_scen1,2460.0,2520.0,669871307#1,4.82,29.07,0.68,3.0,2.0
scen1,ed_port_scen1,2460.0,2520.0,669871307#2,4.56,8.35,0.61,2.0,2.0
scen1,ed_port_scen1,2460.0,2520.0,671267430,4.64,1.65,4.51,3.0,0.0
scen1,ed_port_scen1,2460.0,2520.0,92848448#1.312,5.32,16.93,4.35,2.0,2.0
scen1,ed_port_scen1,2460.0,2520.0,92848448#2,5.34,4.33,3.1,2.0,2.0
scen1,ed_port_scen1,2460.0,2520.0,92848448#2.33,4.98,16.28,5.02,3.0,3.0
scen1,ed_port_scen1,2460.0,2520.0,92848448#3,5.02,0.04,4.84,3.0,3.0
scen1,ed_port_scen1,2460.0,2520.0,E15,3.7,6.33,2.0,1.0,1.0
scen1,ed_port_scen1,2460.0,2520.0,E16,4.33,0.89,1.8,1.0,1.0
scen1,ed_port_scen1,2460.0,2520.0,E18,3.89,4.92,5.76,3.0,3.0
scen1,ed_port_scen1,2460.0,2520.0,E19,4.62,0.17,5.38,3.0,3.0
scen1,ed_port_scen1,2520.0,2580.0,669871305#0,4.68,0.05,0.59,3.0,3.0
scen1,ed_port_scen1,2520.0,2580.0,669871305#1,4.67,15.29,0.53,3.0,2.0
scen1,ed_port_scen1,2520.0,2580.0,669871307#0,5.32,0.04,0.78,3.0,3.0
scen1,ed_port_scen1,2520.0,2580.0,669871307#1,5.04,27.86,1.06,3.0,4.0
scen1,ed_port_scen1,2520.0,2580.0,669871307#2,4.82,7.93,0.98,4.0,3.0
scen1,ed_port_scen1,2520.0,2580.0,671267430,5.11,1.45,3.2,2.0,0.0
scen1,ed_port_scen1,2520.0,2580.0,92848448#1.312,5.55,16.24,2.11,2.0,2.0
scen1,ed_port_scen1,2520.0,2580.0,92848448#2,5.75,4.01,2.89,2.0,2.0
scen1,ed_port_scen1,2520.0,2580.0,92848448#2.33,5.54,14.61,3.0,2.0,2.0
scen1,ed_port_scen1,2520.0,2580.0,92848448#3,5.39,0.03,3.22,2.0,2.0
scen1,ed_port_scen1,2520.0,2580.0,E12,3.53,8.51,0.77,1.0,0.0
scen1,ed_port_scen1,2520.0,2580.0,E18,4.29,4.45,1.8,1.0,1.0
scen1,ed_port_scen1,2520.0,2580.0,E19,5.15,0.15,1.6,1.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,669871305#0,5.31,0.04,0.35,2.0,2.0
scen1,ed_port_scen1,2580.0,2640.0,669871305#1,5.23,13.47,0.43,2.0,4.0
scen1,ed_port_scen1,2580.0,2640.0,669871307#0,5.32,0.04,0.26,1.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,669871307#1,5.31,26.51,0.24,1.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,669871307#2,5.48,6.93,0.41,1.0,2.0
scen1,ed_port_scen1,2580.0,2640.0,671267430,5.04,1.47,5.47,4.0,0.0
scen1,ed_port_scen1,2580.0,2640.0,92848448#1.170,4.49,25.16,2.95,2.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,92848448#1.291,4.7,2.99,1.75,1.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,92848448#1.312,4.7,19.28,2.99,1.0,2.0
scen1,ed_port_scen1,2580.0,2640.0,92848448#2,5.01,4.58,1.67,2.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,92848448#2.33,4.96,16.31,1.68,1.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,92848448#3,4.72,0.04,1.77,1.0,1.0
scen1,ed_port_scen1,2580.0,2640.0,E12,4.28,6.46,4.46,2.0,3.0
scen1,ed_port_scen1,2580.0,2640.0,E13,3.92,0.79,4.8,3.0,3.0
scen1,ed_port_scen1,2640.0,2700.0,669871305#0,4.83,0.04,0.19,1.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,669871305#1,4.96,14.33,0.19,1.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,669871307#0,5.1,0.04,0.27,1.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,669871307#1,4.8,29.25,0.4,1.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,669871307#2,4.88,7.85,0.29,1.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,671267430,4.76,1.53,1.71,1.0,0.0
scen1,ed_port_scen1,2640.0,2700.0,92848448#1.170,4.79,23.59,5.78,3.0,3.0
scen1,ed_port_scen1,2640.0,2700.0,92848448#1.291,4.68,2.99,3.56,2.0,2.0
scen1,ed_port_scen1,2640.0,2700.0,92848448#1.312,4.66,19.32,3.58,2.0,2.0
scen1,ed_port_scen1,2640.0,2700.0,92848448#2,4.6,4.95,5.37,2.0,3.0
scen1,ed_port_scen1,2640.0,2700.0,92848448#2.33,4.52,17.91,3.18,3.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,92848448#3,4.7,0.05,1.77,1.0,1.0
scen1,ed_port_scen1,2640.0,2700.0,E12,4.45,6.41,3.41,2.0,2.0
scen1,ed_port_scen1,2640.0,2700.0,E13,4.42,0.7,4.93,2.0,2.0
scen1,ed_port_scen1,2700.0,2760.0,669871305#0,4.45,0.05,0.3,2.0,2.0
scen1,ed_port_scen1,2700.0,2760.0,669871305#1,4.69,15.17,0.2,1.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,669871307#0,4.91,0.04,0.85,3.0,3.0
scen1,ed_port_scen1,2700.0,2760.0,669871307#1,4.6,30.42,0.64,3.0,3.0
scen1,ed_port_scen1,2700.0,2760.0,669871307#2,4.57,8.37,0.87,3.0,2.0
scen1,ed_port_scen1,2700.0,2760.0,671267430,4.53,1.65,1.49,1.0,0.0
scen1,ed_port_scen1,2700.0,2760.0,92848448#1.170,5.25,21.23,0.16,0.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,92848448#1.291,4.71,2.93,3.56,2.0,2.0
scen1,ed_port_scen1,2700.0,2760.0,92848448#1.312,4.7,19.2,3.55,2.0,2.0
scen1,ed_port_scen1,2700.0,2760.0,92848448#2,4.77,4.83,3.53,2.0,2.0
scen1,ed_port_scen1,2700.0,2760.0,92848448#2.33,4.77,16.96,5.72,2.0,4.0
scen1,ed_port_scen1,2700.0,2760.0,92848448#3,4.62,0.04,7.21,4.0,4.0
scen1,ed_port_scen1,2700.0,2760.0,E23,9.15,2.9,0.9,1.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,E24,13.33,4.6,0.62,1.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,E25,13.64,1.45,0.61,1.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,E26,13.29,3.64,0.62,1.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,E3,5.61,7.23,1.34,1.0,1.0
scen1,ed_port_scen1,2700.0,2760.0,E4,6.08,1.56,1.32,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,1211925684,13.52,2.84,0.21,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,1211925685,2.37,2.49,2.31,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,1211925690,13.49,2.98,0.31,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,1443544287#0,13.69,0.76,0.3,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,1443544287#1,13.53,3.23,0.21,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415702,13.42,4.51,0.21,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415708#0,12.39,0.02,0.34,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415708#1,13.18,0.59,0.32,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415708#2,13.5,1.92,0.31,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415708#3,11.16,0.35,0.38,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415708#4,12.69,0.02,0.33,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,542415708#6,12.58,0.19,0.33,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,669284462,9.32,7.61,0.57,2.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,669871305#0,4.9,0.04,0.67,3.0,3.0
scen1,ed_port_scen1,2760.0,2820.0,669871305#1,4.88,14.58,0.76,4.0,4.0
scen1,ed_port_scen1,2760.0,2820.0,669871307#0,4.65,0.04,0.3,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,669871307#1,5.21,26.87,0.52,1.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,669871307#2,5.19,7.34,0.57,2.0,3.0
scen1,ed_port_scen1,2760.0,2820.0,671267430,5.14,1.46,4.23,3.0,0.0
scen1,ed_port_scen1,2760.0,2820.0,E1,13.04,0.9,1.27,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E23,9.42,2.79,1.74,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E24,13.29,4.62,0.72,2.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,E25,12.94,1.53,0.64,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,E26,13.43,3.59,0.62,1.0,1.0
scen1,ed_port_scen1,2760.0,2820.0,E27,13.44,5.21,1.24,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E28,13.23,3.42,1.26,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E29,13.25,1.14,1.26,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E3,5.19,7.74,2.92,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E30,13.53,1.77,1.23,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E31,13.58,1.83,1.22,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E32,13.43,0.58,1.24,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E33,13.37,2.55,1.25,2.0,2.0
scen1,ed_port_scen1,2760.0,2820.0,E4,5.38,1.81,2.98,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,1211925684,13.36,2.87,0.21,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,1211925685,2.18,2.52,1.31,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,1211925690,13.29,3.0,0.31,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,1443544287#0,13.05,0.79,0.32,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,1443544287#1,13.37,3.28,0.21,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,542415702,13.35,4.53,0.41,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,542415708#0,11.24,0.02,0.74,2.0,2.0
